n,score
5174,497.6321854605493
5175,350.186643401597
5176,485.3263057053103
5177,473.16224806891336
5178,606.7632661416549
5179,352.3166445774125
5180,405.6647711813222
5181,441.23615378590944
5182,500.8237075611728
5183,298.8139647582056
5184,464.4059981063174
5185,396.7853138162386
5186,332.32390982523725
5187,591.989034668478
5188,356.8502579766657
5189,464.3478906235453
5190,354.79583451511894
5191,436.62125734606906
5192,354.43788709719144
5193,429.7889485775785
5194,354.1017926387509
5195,557.6403274104924
5196,461.06070340451424
5197,405.0113652791551
5198,380.288409241597
5199,476.6886786406932
5200,469.2987028766901
5201,304.1278174514984
5202,495.0014601807572
5203,348.445610244598
5204,374.19686116466204
5205,608.8013217911715
5206,596.7088730119725
5207,424.632200361503
5208,463.8348190466615
5209,448.81472250412355
5210,347.378080224095
5211,430.94369100939
5212,471.79285631982486
5213,360.7898893372887
5214,549.7017009585464
5215,425.72362192828393
5216,370.919210861619
5217,343.5663341590291
5218,407.4495758675413
5219,460.8501526890432
5220,315.7253491281583
5221,431.4672254282534
5222,306.12305010278436
5223,503.35821107660007
5224,374.6309602085883
5225,333.7757484643117
5226,472.1707982769792
5227,360.3955561019793
5228,449.20852498488887
5229,353.5259210564172
5230,635.4247249400516
5231,426.01944831402756
5232,348.6458331866671
5233,418.6343659274333
5234,500.4116240280298
5235,543.3274108934671
5236,321.4824124353352
5237,392.8664571840444
5238,437.196203858085
5239,365.6298064807058
5240,477.3884022870984
5241,393.97490991805097
5242,613.9977730647256
5243,509.11764038401816
5244,481.4213914104929
5245,353.714541143674
5246,447.8040003211687
5247,484.94091566721585
5248,462.5941978871705
5249,360.68510697507816
5250,307.39120558208487
5251,307.3269016714208
5252,436.2473522208574
5253,409.303018453933
5254,426.3573514146361
5255,372.26856461564614
5256,469.9650939683529
5257,516.4635382809381
5258,515.2855119418026
5259,416.60313128931216
5260,476.86635718149324
5261,640.7996215544055
5262,498.2702064685682
5263,348.63536192923556
5264,379.53163210955375
5265,533.6125387117467
5266,414.9683546973899
5267,436.6040345882027
5268,418.8987826386937
5269,483.5026236742468
5270,523.6866583830976
5271,359.93582759690065
5272,417.2328969129627
5273,523.0496196244475
5274,307.3420392024604
5275,475.5475330746511
5276,617.0774101579414
5277,332.49574861647284
5278,496.2905385573622
5279,363.3209716498905
5280,435.85195144711525
5281,400.01281536373745
5282,329.4863928258278
5283,414.10885332171506
5284,423.2560434867312
5285,453.30153119685764
5286,465.07952134110394
5287,297.23013114293366
5288,391.4820878216624
5289,480.2578188549926
5290,497.0530996078642
5291,539.3038060811916
5292,368.98517623583723
5293,463.356738040465
5294,369.728222934957
5295,613.3134065172337
5296,294.6126105125799
5297,450.18370088812236
5298,455.98826763809484
5299,374.48210604875356
5300,389.751868848534
5301,543.0106816414572
5302,486.21902852292123
5303,343.0901671430945
5304,593.7689711534126
5305,441.7728928311081
5306,490.4941038487687
5307,410.49453237130126
5308,348.22938356050037
5309,340.56354215398284
5310,433.6065224101192
5311,300.28466529035643
5312,451.44967744136915
5313,352.8670228086516
5314,321.8157570103189
5315,511.2753033483077
5316,375.90767467817255
5317,430.0744269125061
5318,426.8854309400189
5319,350.9303357870763
5320,398.08717943251787
5321,517.685812643497
5322,344.7490703194415
5323,456.55547463648105
5324,482.1691204689084
5325,581.5225896705034
5326,292.46589032788006
5327,329.0414983414801
5328,457.32025819055207
5329,462.15781472575105
5330,354.60746387961177
5331,416.80494089030407
5332,319.9408193648806
5333,583.3203751910638
5334,487.78700808719157
5335,444.19279480489314
5336,423.47602804162347
5337,385.22713268684925
5338,327.32458333484226
5339,396.01407394120383
5340,440.8061201908582
5341,386.3463842898225
5342,367.4550178046761
5343,426.31499568081733
5344,462.34479418378544
5345,317.74127581294283
5346,344.5367198925962
5347,447.27243782949733
5348,411.08756432326004
5349,325.115539271755
5350,470.8153217837486
5351,295.83902880656296
5352,576.2941701561127
5353,398.8596623034838
5354,511.05400882308186
5355,323.1578152668996
5356,380.0312088472212
5357,431.70793868440467
5358,321.289582704243
5359,421.51410953045604
5360,295.9795885360233
5361,317.4506117117425
5362,448.39266232852617
5363,375.95431873766836
5364,355.30595956735937
5365,495.0058006229099
5366,318.57184287983773
5367,417.19479190315144
5368,581.6968131343615
5369,442.04851155201527
5370,383.7912630747801
5371,470.5199474387114
5372,293.7205311437071
5373,437.28986112619833
5374,312.46507696913636
5375,386.82283710406034
5376,433.91485353609926
5377,374.6537874921295
5378,562.7035186700019
5379,434.2373092284459
5380,418.2903180891941
5381,460.86473288287914
5382,325.877463954147
5383,369.34025816538775
5384,367.997989094075
5385,399.0868637501192
5386,493.91249995112275
5387,344.3582355543755
5388,420.7456163731001
5389,456.2913856238573
5390,292.2956540190977
5391,439.669173040068
5392,447.0831248645722
5393,367.1562088523108
5394,441.2699825549006
5395,388.2962720896012
5396,320.57256705150724
5397,596.6639750940736
5398,425.8678130123279
5399,398.78665725291813
5400,350.4935371026013
5401,449.2113721274883
5402,318.48854611164086
5403,587.995055223706
5404,455.5028133991505
5405,374.8082485688013
5406,401.91896057659795
5407,576.8859988327142
5408,461.5560220588527
5409,370.40821314945066
5410,367.60402008809666
5411,421.26001382683523
5412,431.47467159038865
5413,338.1854079655796
5414,525.4505007563934
5415,338.2589040695292
5416,499.8121434891775
5417,455.7637783793626
5418,677.03088092734
5419,451.651385145082
5420,386.65149008347674
5421,480.89341307637125
5422,383.89418236773986
5423,374.1060408765166
5424,485.5199630865362
5425,411.0123243858266
5426,304.51022787861194
5427,597.6604769224604
5428,409.3093608284429
5429,354.5490485215683
5430,469.53416237028443
5431,350.23157632504706
5432,297.38396614727196
5433,321.27975973735323
5434,327.4246320143318
5435,445.21350923231773
5436,435.95396745141403
5437,431.44731392861337
5438,588.1463891151263
5439,392.39775599382284
5440,447.46382872803565
5441,319.95947350867095
5442,469.82298920986074
5443,381.51243157939075
5444,419.0477655508456
5445,539.8712294333989
5446,423.32814172035035
5447,428.16234450738125
5448,442.35342584205506
5449,459.18195305515246
5450,375.9594236128772
5451,389.86283256666064
5452,580.3807418139737
5453,333.9903122894911
5454,322.3140795685498
5455,295.8065798936141
5456,536.7934863654658
5457,374.9861955191035
5458,329.82668928024117
5459,467.2576613166767
5460,406.06963350146907
5461,420.8692800074581
5462,579.3470731291751
5463,437.827217732024
5464,409.36433672255214
5465,491.88888804601066
5466,317.24321130266117
5467,434.57943371453405
5468,380.22728308986467
5469,316.1958536522671
5470,390.17345045666934
5471,454.47981175846235
5472,350.5695216844468
5473,423.61792349418647
5474,300.9942443590251
5475,337.71999798769315
5476,470.35958803728266
5477,362.202782947941
5478,453.84644898270244
5479,302.0268351609184
5480,562.5458857080993
5481,327.9706874508381
5482,421.54638692084717
5483,446.8929061194023
5484,356.98845197144414
5485,409.45966930681146
5486,435.98400940173
5487,298.47953407395926
5488,340.4666158120848
5489,389.54091391064367
5490,440.5646166262153
5491,311.86790693742586
5492,566.5410266706657
5493,376.8678334348356
5494,435.25515423152393
5495,411.23685739128166
5496,449.8935904492328
5497,324.36854035917906
5498,322.0952527753593
5499,366.05911544555613
5500,371.5475627280418
5501,407.0343685018315
5502,480.10664784557656
5503,414.99281786810735
5504,314.9616938238127
5505,480.34709963641535
5506,394.7836267488214
5507,334.17984091965263
5508,379.26087094129963
5509,504.1387092816227
5510,439.8989855881449
5511,616.8099203465092
5512,321.206899234788
5513,293.117660568585
5514,447.6410318653002
5515,442.89555286084413
5516,513.7972565611216
5517,489.6696943548523
5518,380.9588025822667
5519,450.43411578509296
5520,325.1874571053971
5521,602.0057341402546
5522,487.8435190800891
5523,427.1245356898179
5524,359.1094520021116
5525,427.36765279581266
5526,386.98481981214235
5527,445.78435332316207
5528,370.26891963344264
5529,428.48382087809756
5530,333.81891415302965
5531,315.87344918331763
5532,486.77452077279975
5533,437.94330904596274
5534,395.98335995014094
5535,541.1592186625603
5536,457.091654112331
5537,441.5343636836117
5538,586.0798526903848
5539,388.80037991437297
5540,411.8355968300251
5541,336.57813000367526
5542,407.8464273840211
5543,475.3864775749398
5544,403.2874333825424
5545,460.64762793972454
5546,430.26241006055113
5547,354.3241128098876
5548,323.94999732058767
5549,290.0884275477577
5550,309.4698923439267
5551,297.9303889037687
5552,422.42953288032373
5553,399.2938137871573
5554,430.37120763638467
5555,412.32054969437814
5556,430.67683022167955
5557,299.29339355416636
5558,345.2705954403122
5559,487.96530946253733
5560,299.34316272998257
5561,305.19547760799605
5562,366.99411871642536
5563,590.5763722074222
5564,493.4837470975483
5565,419.7978338562725
5566,464.8231594673336
5567,302.0483512457037
5568,395.31412402393653
5569,377.06958360945436
5570,601.3388940726107
5571,430.7815244723427
5572,438.4472381146837
5573,389.27257631694
5574,352.22694823370057
5575,293.5840523730186
5576,419.8187925719766
5577,457.3820887779892
5578,297.94229171177153
5579,316.96912502612713
5580,425.20465701653063
5581,436.8961547783443
5582,578.6333712675151
5583,287.0141213476721
5584,339.36054873260196
5585,368.0477887776277
5586,388.27502677158145
5587,457.5754595468242
5588,530.190577566594
5589,474.03249652595787
5590,344.527228542853
5591,420.27697568525224
5592,309.985616629291
5593,415.0125832144209
5594,329.6915208553761
5595,454.55193291602916
5596,572.8064800864294
5597,405.205745818203
5598,288.5682747683907
5599,466.49534184021985
5600,367.6619790187498
5601,311.4062159784155
5602,457.4191093620489
5603,388.1120606298788
5604,369.9936900907494
5605,414.19996414423645
5606,436.2833015276424
5607,438.67133451886764
5608,322.2515724157232
5609,308.64724999213837
5610,365.20748335505175
5611,359.6919855493045
5612,384.0007727163748
5613,432.9394196180111
5614,290.6731971274889
5615,426.41725548855766
5616,419.1383508948807
5617,567.0770311002937
5618,419.30068759232904
5619,305.16994676320894
5620,349.09213175044357
5621,372.2894686951042
5622,325.94048712903344
5623,489.7808512757541
5624,299.0549354223707
5625,406.08391213982856
5626,325.3396731111097
5627,390.0386709706264
5628,409.34964094825085
5629,446.6721366285069
5630,560.4196145801668
5631,286.451124763904
5632,386.7123731432879
5633,360.55442628951
5634,416.4334392386877
5635,371.67251576683077
5636,476.92256762732865
5637,310.71041101794174
5638,362.69417226762346
5639,298.20502558411147
5640,290.7229301551644
5641,406.7985249474133
5642,303.2494793558101
5643,462.924810112972
5644,341.16519609520225
5645,424.42205152024934
5646,355.1940049900537
5647,403.2100721084357
5648,303.45886316281644
5649,427.43530881807584
5650,394.0719772259729
5651,369.3401740910541
5652,398.6984823021272
5653,286.37710369350725
5654,553.5798492766235
5655,351.4983996724356
5656,326.3346700301461
5657,362.02890970008275
5658,423.8234480963639
5659,394.6246212943732
5660,402.1347694846579
5661,302.4511686164671
5662,461.5028233009536
5663,448.071661281463
5664,285.77886192313946
5665,399.45164834019437
5666,357.47544153261816
5667,581.7604362808412
5668,434.5938241939887
5669,358.50339846327836
5670,328.05310447123014
5671,365.12708161030054
5672,410.6109870348401
5673,407.25835775038934
5674,320.9159956408481
5675,407.258313076573
5676,453.2657276580301
5677,378.8661474430529
5678,337.57473029667443
5679,393.65639824344856
5680,330.1302217188208
5681,627.2079690084715
5682,295.9283380676475
5683,408.2857963052178
5684,459.7082403868522
5685,299.2327125366152
5686,459.5589898661913
5687,432.27008077620843
5688,326.6596258318306
5689,299.67411507727354
5690,393.3913991752952
5691,286.25855560642606
5692,555.7240876940604
5693,370.00815591308964
5694,371.48900731754117
5695,283.69649687389096
5696,470.6795063299216
5697,318.2832857551831
5698,376.14341993598697
5699,407.64279240637495
5700,411.25082233028326
5701,467.20118025869544
5702,297.10939746117714
5703,416.53112139425747
5704,288.0112100513401
5705,410.53230900703113
5706,363.4791733209188
5707,277.86014315489473
5708,422.83913328472954
5709,379.4511900326829
5710,553.4722169180012
5711,420.72998491496253
5712,302.76227031993903
5713,350.52541583267265
5714,442.05012263475675
5715,374.8494084551789
5716,401.26395940411436
5717,400.9406707588514
5718,338.88553406049806
5719,594.4755320636101
5720,485.13345282084026
5721,446.8471865139496
5722,312.3661454535934
5723,286.95714039602984
5724,357.29602120891275
5725,371.4901662120545
5726,423.8489675208293
5727,321.4676994876335
5728,464.73419313123736
5729,592.088112891884
5730,391.12118308407355
5731,349.6909901839829
5732,576.1746600997434
5733,600.4459947665747
5734,435.7843416004383
5735,463.44104581359437
5736,386.03805333028583
5737,307.0719932604939
5738,413.22293691465677
5739,446.033960537919
5740,533.6929922978615
5741,310.9367624535489
5742,475.7014319833141
5743,386.08491443847583
5744,310.7284358713463
5745,318.9890562554992
5746,393.96421336374624
5747,372.0007645797145
5748,513.9920063680736
5749,435.36671343916527
5750,296.422270094626
5751,449.179620111888
5752,424.4558128925305
5753,346.63233514762226
5754,432.4733299010733
5755,590.3346171088544
5756,286.5822971120797
5757,386.0658571473247
5758,297.01561575630615
5759,279.6351116742139
5760,485.5164830135278
5761,406.69180996767
5762,346.5711500921054
5763,385.5887567629598
5764,304.42060252296926
5765,353.0993034235231
5766,423.2397291882249
5767,392.38884447517484
5768,530.1750450150223
5769,562.4669236204018
5770,441.8932490347672
5771,376.65830677086086
5772,324.3102179382736
5773,531.5980493225549
5774,495.5163914841016
5775,305.54765986151466
5776,293.9084171429577
5777,450.0944593642973
5778,439.0749316039458
5779,577.1888726715272
5780,457.9372333095846
5781,577.1010528861659
5782,422.13553925177064
5783,373.2973155454617
5784,594.7147776673578
5785,396.02133872226335
5786,353.7537407035671
5787,460.3374630066014
5788,331.55351298070065
5789,298.2023742085277
5790,383.73660775498024
5791,304.81091669271785
5792,411.8256095142635
5793,476.7700628260286
5794,516.2206954679712
5795,373.0304264456448
5796,608.0595893022671
5797,315.05091604862474
5798,375.92169748438783
5799,378.2001975472123
5800,295.4699242764181
5801,475.147849742024
5802,401.472200580481
5803,313.4714531184767
5804,489.6179955948848
5805,417.88544742853816
5806,387.1637272644195
5807,368.8924974258576
5808,321.05807065548305
5809,440.812298816891
5810,441.53223343167883
5811,293.46187048536564
5812,329.8978270036382
5813,466.165062060161
5814,315.3465693940252
5815,364.6498107204089
5816,567.3709602797088
5817,278.46009296020037
5818,422.2292476738844
5819,453.0823006273542
5820,525.7121910683607
5821,396.6318089755611
5822,353.51014402338757
5823,441.70587803139426
5824,318.51220152018277
5825,445.91185354642266
5826,361.99869936172945
5827,588.0907201262469
5828,290.1957450172105
5829,399.34865976853837
5830,381.85142067044177
5831,279.34165887068497
5832,432.550591815156
5833,424.1325250624577
5834,475.6497760161894
5835,366.56964268063916
5836,450.2561195759405
5837,379.3245641769022
5838,396.55396795012365
5839,440.08949955954864
5840,403.89523911421617
5841,338.0819747444748
5842,275.9302014222815
5843,295.331527157306
5844,366.11270831299265
5845,406.49269930272715
5846,289.12215949514115
5847,570.0683168128094
5848,274.4513447306284
5849,442.74270904047654
5850,399.80882946631914
5851,545.239421099142
5852,260.35456076953255
5853,258.30087483580326
5854,437.602356797861
5855,359.7556022681499
5856,421.1298900700442
5857,415.20450376493994
5858,390.34062083960725
5859,346.78979911875916
5860,387.42999572426874
5861,349.09622969024457
5862,377.1631220872566
5863,374.0505810579557
5864,281.59302802316347
5865,297.347366929169
5866,262.88262742718615
5867,336.3574286369485
5868,275.98618580859653
5869,324.3342343798892
5870,300.49461187652594
5871,387.948006479883
5872,550.4413527495557
5873,392.34213527079356
5874,443.4750783252069
5875,258.32049484270243
5876,357.5634283569303
5877,406.876001681832
5878,420.96804901277994
5879,332.07147972043344
5880,369.9114694583847
5881,245.19321574783925
5882,398.7658328856514
5883,406.47618412424237
5884,419.92466195111876
5885,248.35005889498692
5886,350.70339998684494
5887,289.3279747254697
5888,358.40325056645986
5889,348.30266620211927
5890,539.205135364778
5891,322.4703728738213
5892,337.927431828751
5893,379.3147856761004
5894,282.2526896639888
5895,387.85257519157625
5896,385.44422926931617
5897,275.30539548932614
5898,350.8926692855715
5899,317.2388962877827
5900,538.956751442345
5901,333.2453455038433
5902,421.34863386101887
5903,376.2738400535163
5904,432.165435687624
5905,377.36228645559095
5906,252.61934663808984
5907,350.44188237629555
5908,294.33727842769486
5909,362.36008241376953
5910,272.34706782388037
5911,367.66400423238696
5912,338.97488085159404
5913,379.1636076681406
5914,355.16836258488365
5915,372.8522669338086
5916,326.3116350612794
5917,278.6996436419058
5918,525.6163923342644
5919,354.14018767754135
5920,408.6083653667618
5921,439.4097037703781
5922,289.22402477748574
5923,415.810512560068
5924,275.82264207424834
5925,339.5205562060013
5926,251.10912732678887
5927,360.62048896787036
5928,274.2143690886416
5929,422.8859098806237
5930,338.04156765513403
5931,538.5217616411268
5932,352.3724628330207
5933,244.4738684416422
5934,344.8118734838921
5935,286.2007809183297
5936,343.9926823660848
5937,417.07393251667315
5938,410.26008136431136
5939,348.81364034732377
5940,388.8020488222999
5941,347.8422381890151
5942,285.6555040399764
5943,361.6085420860409
5944,284.34573750957696
5945,407.85525709677734
5946,334.03408682662035
5947,559.1835276941953
5948,367.4381117004295
5949,480.08818398650914
5950,357.3989814110743
5951,325.61957257686066
5952,301.14700073821683
5953,444.3280260391217
5954,396.5750297495208
5955,309.2352086674843
5956,389.7092727832591
5957,407.4120274672154
5958,255.3601181853195
5959,251.8558946818924
5960,290.7492988822169
5961,292.80643051910255
5962,374.8866515841777
5963,535.5717365069739
5964,545.4220802595709
5965,321.545757038297
5966,407.30103234425724
5967,422.7038559159049
5968,375.09345131918144
5969,364.09867057731776
5970,363.90202380019264
5971,426.04289878385975
5972,398.3406166824355
5973,348.10152586184097
5974,547.6570887241239
5975,354.5616986802918
5976,278.14906761860186
5977,263.3915654681262
5978,381.61620695291083
5979,366.58264916677604
5980,318.0330869464844
5981,437.9982257288372
5982,300.7835273113493
5983,487.87250448739206
5984,291.82961439737744
5985,397.1366439036555
5986,391.56087453625184
5987,377.4471259479312
5988,284.6921415471785
5989,293.5009898288371
5990,327.8764160021854
5991,283.36185697929267
5992,387.3302054474281
5993,459.4334801506242
5994,376.5424029046239
5995,562.9843110594248
5996,414.23145295753295
5997,344.8187465275659
5998,393.34044194784286
5999,466.9671593924257
6000,370.65682219418215
